FX,FY,FZ,Yaw,Pitch,Roll
1.491877,-0.436259,35.178257,0.019618,0.010888,-0.066319
1.491877,-0.436259,35.178257,0.017825,0.010098,-0.080876
1.491877,-0.436259,35.178257,0.021252,0.009083,-0.099202
1.491877,-0.436259,35.178257,0.022008,0.009195,-0.106410
1.491877,-0.436259,35.178257,0.021792,0.007010,-0.119395
1.491877,-0.436259,35.178257,0.015049,0.005529,-0.138626
1.033128,4.966887,39.831223,0.012500,0.003619,-0.152848
1.033128,4.966887,39.831223,0.019147,0.002249,-0.171462
1.253238,5.655823,36.790504,0.019102,0.001825,-0.177965
1.253238,5.655823,36.790504,0.019341,-0.000419,-0.192575
1.253238,5.655823,36.790504,0.005579,-0.007589,-0.206823
0.986273,5.697039,33.717628,-0.012868,-0.013406,-0.219750
0.986273,5.697039,33.717628,-0.016232,-0.017940,-0.235925
0.818727,5.944153,31.270851,-0.009507,-0.016318,-0.241894
0.818727,5.944153,31.270851,0.007389,-0.015030,-0.252355
0.947182,5.445419,28.302818,0.021448,-0.015823,-0.263699
0.947182,5.445419,28.302818,0.023685,-0.018725,-0.271675
0.947182,5.445419,28.302818,0.021912,-0.022039,-0.279729
0.807196,5.242935,26.676243,0.020968,-0.022614,-0.281697
0.807196,5.242935,26.676243,0.017609,-0.025888,-0.284544
0.608019,4.810272,24.947931,0.017025,-0.027939,-0.287542
0.608019,4.810272,24.947931,0.021506,-0.027721,-0.289952
0.608019,4.810272,24.947931,0.026650,-0.027323,-0.290156
0.402758,4.673775,24.989088,0.026012,-0.027791,-0.289173
0.402758,4.673775,24.989088,0.023765,-0.028865,-0.287176
0.282285,4.457384,25.027731,0.021870,-0.029718,-0.281497
0.282285,4.457384,25.027731,0.019773,-0.029398,-0.275895
0.305957,4.348972,25.030230,0.020028,-0.026881,-0.268079
0.305957,4.348972,25.030230,0.021564,-0.025665,-0.264503
0.305957,4.348972,25.030230,0.026680,-0.023112,-0.256641
0.305957,4.348972,25.030230,0.028272,-0.020643,-0.244172
0.305957,4.348972,25.030230,0.027082,-0.018942,-0.233918
0.305957,4.348972,25.030230,0.032312,-0.016520,-0.222617
0.305957,4.348972,25.030230,0.034659,-0.016472,-0.218091
0.305957,4.348972,25.030230,0.040909,-0.015263,-0.210021
0.305957,4.348972,25.030230,0.043563,-0.014439,-0.198112
0.305957,4.348972,25.030230,0.043403,-0.014917,-0.189166
0.305957,4.348972,25.030230,0.045305,-0.017084,-0.177593
0.347588,3.261875,28.358545,0.047345,-0.017988,-0.173101
0.347588,3.261875,28.358545,0.054019,-0.020198,-0.160874
0.347588,3.261875,28.358545,0.061637,-0.022573,-0.151373
0.165095,2.787021,28.394278,0.069586,-0.025140,-0.138224
0.165095,2.787021,28.394278,0.070477,-0.028463,-0.125999
0.036594,2.291268,27.851004,0.069452,-0.029484,-0.120023
0.036594,2.291268,27.851004,0.070468,-0.032161,-0.105699
0.036594,2.291268,27.851004,0.073573,-0.033938,-0.093586
-0.092874,1.728301,27.754751,0.079790,-0.036099,-0.078987
-0.092874,1.728301,27.754751,0.088040,-0.038634,-0.067399
-0.186639,1.407621,27.894007,0.090349,-0.039803,-0.061753
-0.186639,1.407621,27.894007,0.094457,-0.044318,-0.049335
-0.186639,1.407621,27.894007,0.100497,-0.048667,-0.040523
-0.186639,1.407621,27.894007,0.110381,-0.055031,-0.030605
-0.186639,1.407621,27.894007,0.116471,-0.060427,-0.022767
-0.186639,1.407621,27.894007,0.117924,-0.062939,-0.019409
-0.186639,1.407621,27.894007,0.119926,-0.070879,-0.011250
-0.186639,1.407621,27.894007,0.120218,-0.079555,-0.005404
-0.186639,1.407621,27.894007,0.123033,-0.088682,0.003752
-0.186639,1.407621,27.894007,0.119998,-0.098994,0.008567
-0.186639,1.407621,27.894007,0.113996,-0.103794,0.009828
-1.696029,0.036164,16.881968,0.099355,-0.115015,0.006352
-1.696029,0.036164,16.881968,0.102423,-0.127761,0.006161
-1.696029,0.036164,16.881968,0.110788,-0.140945,-0.000277
-1.250739,0.280215,8.923064,0.125657,-0.148721,-0.002305
-1.250739,0.280215,8.923064,0.129567,-0.151674,-0.002413
-0.439905,0.342461,2.935939,0.132363,-0.154354,0.000924
-0.439905,0.342461,2.935939,0.124842,-0.152349,0.008948
-0.439905,0.342461,2.935939,0.111681,-0.149546,0.018401
-0.316907,0.299716,2.071923,0.110882,-0.153849,0.025933
-0.316907,0.299716,2.071923,0.112858,-0.157243,0.029334
-0.264918,0.265966,1.561302,0.121026,-0.167642,0.035109
-0.264918,0.265966,1.561302,0.124998,-0.176707,0.037663
-0.205758,0.171561,0.450254,0.126424,-0.185066,0.039594
-0.205758,0.171561,0.450254,0.123831,-0.188429,0.039536
-0.205758,0.171561,0.450254,0.121391,-0.190430,0.039164
-0.427400,0.172075,0.405311,0.117844,-0.194021,0.036703
-0.427400,0.172075,0.405311,0.112352,-0.199060,0.036883
-0.535149,0.193613,0.915716,0.101861,-0.205986,0.035266
-0.535149,0.193613,0.915716,0.096601,-0.213165,0.033532
-0.535149,0.193613,0.915716,0.095148,-0.217865,0.032256
-0.523122,0.256387,1.075842,0.099124,-0.227477,0.028049
-0.523122,0.256387,1.075842,0.104518,-0.232708,0.024814
-0.542219,0.261176,1.112083,0.105704,-0.236326,0.022751
-0.542219,0.261176,1.112083,0.102314,-0.236474,0.021755
-0.536068,0.250323,1.066769,0.099406,-0.236549,0.021717
-0.536068,0.250323,1.066769,0.092090,-0.234822,0.021257
-0.536068,0.250323,1.066769,0.092199,-0.231447,0.020105
-0.439161,0.224423,1.039975,0.100725,-0.226488,0.018949
-0.439161,0.224423,1.039975,0.107744,-0.222890,0.018821
-0.400364,0.225616,1.050413,0.109740,-0.221704,0.019033
-0.400364,0.225616,1.050413,0.106331,-0.218936,0.018780
-0.400364,0.225616,1.050413,0.099645,-0.218367,0.016390
-0.395745,0.232299,1.050722,0.098406,-0.217252,0.010911
-0.395745,0.232299,1.050722,0.102215,-0.215816,0.005781
-0.438711,0.258109,1.039519,0.106813,-0.214498,0.003211
-0.438711,0.258109,1.039519,0.117297,-0.211792,-0.000283
-0.457773,0.295827,1.035345,0.119859,-0.210194,-0.000589
-0.457773,0.295827,1.035345,0.114469,-0.207214,0.001650
-0.457773,0.295827,1.035345,0.106451,-0.205117,0.004848
-0.408642,0.290935,0.808742,0.103434,-0.203153,0.005378
-0.408642,0.290935,0.808742,0.100534,-0.202697,0.006697
