FX,FY,FZ,Yaw,Pitch,Roll
0.002382,0.128824,-0.798463,0.097622,-0.155220,0.143525
0.002382,0.128824,-0.798463,0.093491,-0.155812,0.145072
0.001023,0.139021,-0.796948,0.086919,-0.153268,0.145607
0.001023,0.139021,-0.796948,0.083488,-0.149244,0.145183
-0.021360,0.120596,-0.676933,0.085453,-0.145842,0.144100
-0.021360,0.120596,-0.676933,0.089112,-0.143419,0.143383
-0.021360,0.120596,-0.676933,0.094807,-0.141175,0.143530
-0.023833,0.109524,-0.678024,0.100257,-0.138344,0.144711
-0.023833,0.109524,-0.678024,0.101855,-0.137197,0.146613
-0.026060,0.106543,-0.678336,0.103885,-0.136470,0.148977
-0.026060,0.106543,-0.678336,0.105041,-0.136588,0.149764
-0.026060,0.106543,-0.678336,0.110859,-0.135506,0.150894
-0.029123,0.098890,-0.679731,0.115503,-0.134038,0.153365
-0.029123,0.098890,-0.679731,0.118774,-0.131807,0.154591
-0.030834,0.122631,-0.819366,0.121772,-0.128102,0.155770
-0.030834,0.122631,-0.819366,0.122525,-0.126738,0.156392
-0.030834,0.122631,-0.819366,0.124365,-0.124114,0.156631
-0.019423,0.151509,-0.954253,0.126002,-0.122738,0.157949
-0.019423,0.151509,-0.954253,0.128916,-0.122174,0.158795
-0.018746,0.154089,-0.953511,0.133284,-0.121851,0.161896
-0.018746,0.154089,-0.953511,0.134012,-0.121041,0.163741
-0.024764,0.180706,-0.934403,0.128940,-0.118077,0.168719
-0.024764,0.180706,-0.934403,0.113982,-0.112145,0.173457
-0.024764,0.180706,-0.934403,0.106752,-0.107203,0.174732
-0.036915,0.186294,-0.932903,0.111126,-0.102504,0.174302
-0.036915,0.186294,-0.932903,0.113983,-0.100936,0.174092
-0.028925,0.156688,-0.958375,0.118646,-0.096954,0.173042
-0.028925,0.156688,-0.958375,0.125693,-0.094565,0.173083
-0.028925,0.156688,-0.958375,0.126836,-0.093005,0.175938
0.003634,0.160795,-0.954111,0.116103,-0.090174,0.182547
0.003634,0.160795,-0.954111,0.109396,-0.088621,0.186203
-0.002228,0.171709,-0.952211,0.093455,-0.083357,0.192547
-0.002228,0.171709,-0.952211,0.086736,-0.078680,0.198466
-0.002228,0.171709,-0.952211,0.093856,-0.076976,0.201331
0.017637,0.300164,-1.526166,0.104356,-0.072161,0.204209
0.017637,0.300164,-1.526166,0.108559,-0.070625,0.205738
0.029049,0.359858,-2.192505,0.113323,-0.066567,0.208460
0.029049,0.359858,-2.192505,0.121544,-0.064079,0.213031
0.029049,0.359858,-2.192505,0.126757,-0.061043,0.217342
0.029049,0.359858,-2.192505,0.136395,-0.058645,0.223410
0.029049,0.359858,-2.192505,0.140926,-0.058259,0.226165
0.029049,0.359858,-2.192505,0.146399,-0.055882,0.231356
0.029049,0.359858,-2.192505,0.147472,-0.052722,0.235853
0.029049,0.359858,-2.192505,0.151222,-0.051186,0.238220
0.029049,0.359858,-2.192505,0.167445,-0.053636,0.241223
0.029049,0.359858,-2.192505,0.173907,-0.054452,0.242911
0.029049,0.359858,-2.192505,0.180348,-0.052846,0.249715
0.006446,0.387960,-2.057500,0.176860,-0.046794,0.258283
0.006446,0.387960,-2.057500,0.170989,-0.038946,0.262174
0.006446,0.387960,-2.057500,0.182736,-0.038965,0.266154
0.044106,0.355381,-1.844722,0.194053,-0.039947,0.267839
0.044106,0.355381,-1.844722,0.216214,-0.045270,0.274705
-0.041985,-0.222344,0.298797,0.227747,-0.046347,0.283572
-0.041985,-0.222344,0.298797,0.223815,-0.043817,0.291553
-0.041985,-0.222344,0.298797,0.205525,-0.035226,0.297975
-0.041985,-0.222344,0.298797,0.200286,-0.032834,0.298589
-0.041985,-0.222344,0.298797,0.197554,-0.027922,0.298699
-0.041985,-0.222344,0.298797,0.194387,-0.021967,0.296166
-0.041985,-0.222344,0.298797,0.188285,-0.017101,0.291032
-0.041985,-0.222344,0.298797,0.194044,-0.015856,0.284496
-0.041985,-0.222344,0.298797,0.192330,-0.014952,0.282724
-0.041985,-0.222344,0.298797,0.183411,-0.012066,0.277113
-0.041985,-0.222344,0.298797,0.182872,-0.012498,0.273731
-0.457470,-11.531320,44.941902,0.181220,-0.013091,0.271054
-0.457470,-11.531320,44.941902,0.175451,-0.013363,0.269635
-0.457470,-11.531320,44.941902,0.173443,-0.013108,0.268545
1.271293,-16.935276,65.529961,0.169295,-0.013086,0.266534
1.271293,-16.935276,65.529961,0.166859,-0.013528,0.261665
1.368088,-18.361937,72.635818,0.166336,-0.013347,0.257597
1.368088,-18.361937,72.635818,0.167129,-0.012670,0.251358
1.368088,-18.361937,72.635818,0.167426,-0.012332,0.248437
1.713012,-18.768028,78.376350,0.166306,-0.010167,0.244415
1.713012,-18.768028,78.376350,0.165622,-0.008591,0.239597
2.155718,-18.075979,78.533173,0.164526,-0.007397,0.235630
2.155718,-18.075979,78.533173,0.164675,-0.006981,0.231957
2.234396,-17.527296,78.816093,0.165422,-0.006801,0.230252
2.234396,-17.527296,78.816093,0.165190,-0.006294,0.227454
2.234396,-17.527296,78.816093,0.164112,-0.005623,0.225295
2.215226,-17.027588,78.922714,0.163927,-0.005611,0.222577
2.215226,-17.027588,78.922714,0.163808,-0.004776,0.218575
2.299832,-16.803608,80.016365,0.163610,-0.004697,0.216486
2.299832,-16.803608,80.016365,0.163587,-0.004397,0.211587
2.299832,-16.803608,80.016365,0.162266,-0.004443,0.206649
2.318160,-15.939723,80.745567,0.165334,-0.005010,0.201074
2.318160,-15.939723,80.745567,0.166381,-0.004857,0.196659
2.223134,-15.352445,80.860275,0.164030,-0.003729,0.194650
2.223134,-15.352445,80.860275,0.162767,-0.002115,0.189850
2.530335,-14.173639,79.040703,0.162499,-0.001082,0.186487
2.530335,-14.173639,79.040703,0.162682,-0.000608,0.182101
2.530335,-14.173639,79.040703,0.163291,-0.000732,0.177178
2.524398,-13.245033,77.572601,0.164250,-0.001694,0.174635
2.524398,-13.245033,77.572601,0.167041,-0.003129,0.168754
2.524398,-13.245033,77.572601,0.169285,-0.004067,0.163401
2.524398,-13.245033,77.572601,0.167943,-0.004403,0.158695
2.524398,-13.245033,77.572601,0.161914,-0.003680,0.152829
2.524398,-13.245033,77.572601,0.161800,-0.003279,0.151021
2.524398,-13.245033,77.572601,0.159221,-0.001593,0.144633
2.524398,-13.245033,77.572601,0.159980,-0.000396,0.138229
2.524398,-13.245033,77.572601,0.160293,0.000542,0.129465
2.524398,-13.245033,77.572601,0.160693,0.001358,0.123641
2.524398,-13.245033,77.572601,0.160116,0.001996,0.120751
2.835031,-9.712668,81.089897,0.160164,0.002299,0.115497
2.835031,-9.712668,81.089897,0.162103,0.001327,0.111133
2.720591,-8.988623,81.694160,0.162349,0.000000,0.107838
2.720591,-8.988623,81.694160,0.162431,-0.000915,0.104081
2.720591,-8.988623,81.694160,0.164208,-0.001927,0.101917
2.594207,-8.724955,82.538406,0.164644,-0.001948,0.096030
2.594207,-8.724955,82.538406,0.163438,-0.000628,0.091112
3.055218,-7.568191,84.270233,0.162195,0.001805,0.082968
3.055218,-7.568191,84.270233,0.157769,0.003902,0.077355
3.652735,-6.878183,88.513405,0.154943,0.005955,0.071251
