FX,FY,FZ,Yaw,Pitch,Roll
-0.079745,1.545328,-7.148475,0.166035,0.001299,0.286593
-0.079745,1.545328,-7.148475,0.152289,0.007248,0.286058
-0.079745,1.545328,-7.148475,0.137452,0.009324,0.286726
-0.036899,1.659502,-7.585414,0.120317,0.011035,0.287324
-0.036899,1.659502,-7.585414,0.107775,0.012664,0.286380
-0.074159,1.640342,-7.717261,0.098500,0.013992,0.284333
-0.074159,1.640342,-7.717261,0.096115,0.013766,0.281692
-0.119616,1.620045,-7.799993,0.110357,0.011254,0.278301
-0.119616,1.620045,-7.799993,0.118317,0.011196,0.274951
-0.119616,1.620045,-7.799993,0.123287,0.010542,0.271024
-0.101246,1.536772,-7.817085,0.131489,0.006548,0.272947
-0.101246,1.536772,-7.817085,0.125313,0.009832,0.273842
-0.024766,1.448351,-7.290379,0.108639,0.013909,0.275718
-0.024766,1.448351,-7.290379,0.111608,0.015122,0.274482
-0.024766,1.448351,-7.290379,0.123065,0.011057,0.276128
0.048894,1.229846,-6.411776,0.122315,0.012064,0.283719
0.048894,1.229846,-6.411776,0.098517,0.018665,0.289681
0.206280,-0.295725,-1.070315,0.081974,0.029115,0.289832
0.206280,-0.295725,-1.070315,0.085337,0.029237,0.291776
0.853004,-3.336656,8.988515,0.084186,0.029434,0.293499
0.853004,-3.336656,8.988515,0.075313,0.032485,0.294080
0.853004,-3.336656,8.988515,0.074315,0.036690,0.288456
2.134731,-8.727612,27.358732,0.080120,0.039804,0.290032
2.134731,-8.727612,27.358732,0.075951,0.043228,0.281069
4.336038,-16.599806,55.288273,0.081207,0.046500,0.281678
4.336038,-16.599806,55.288273,0.077845,0.048593,0.275631
4.336038,-16.599806,55.288273,0.065244,0.051710,0.276521
7.048538,-22.258297,86.261093,0.056726,0.053548,0.274851
7.048538,-22.258297,86.261093,0.044113,0.055434,0.276981
7.048538,-22.258297,86.261093,0.041303,0.050697,0.270395
8.808743,-31.658863,122.717567,0.043303,0.051601,0.274322
8.808743,-31.658863,122.717567,0.044242,0.044438,0.264313
8.808743,-31.658863,122.717567,0.046709,0.046758,0.260024
8.808743,-31.658863,122.717567,0.051428,0.044255,0.246370
8.808743,-31.658863,122.717567,0.056087,0.034971,0.239443
8.808743,-31.658863,122.717567,0.040148,0.036582,0.232868
8.808743,-31.658863,122.717567,0.030620,0.037489,0.231212
8.808743,-31.658863,122.717567,0.018515,0.045743,0.236188
8.808743,-31.658863,122.717567,0.014720,0.041928,0.233424
8.808743,-31.658863,122.717567,0.012128,0.037318,0.234145
8.808743,-31.658863,122.717567,0.013022,0.032228,0.230996
9.238308,-43.341381,195.306854,0.019940,0.028296,0.224527
9.238308,-43.341381,195.306854,0.033941,0.022907,0.212586
8.562943,-39.288170,196.207947,0.032082,0.027378,0.203447
8.562943,-39.288170,196.207947,0.033360,0.030532,0.196304
8.562943,-39.288170,196.207947,0.024306,0.032551,0.193611
10.586787,-36.461292,196.656403,0.013444,0.025428,0.192456
10.586787,-36.461292,196.656403,0.010170,0.012968,0.194501
6.800322,-34.994183,188.090469,0.008855,0.009254,0.192986
6.800322,-34.994183,188.090469,0.009618,0.010150,0.191890
5.531616,-35.075340,187.764206,0.014507,0.007193,0.187114
5.531616,-35.075340,187.764206,0.020973,0.011035,0.178121
5.531616,-35.075340,187.764206,0.032386,0.008663,0.166015
6.014258,-31.105488,188.452286,0.031948,0.005130,0.148563
6.014258,-31.105488,188.452286,0.024779,0.005854,0.143282
4.542040,-26.248224,200.376846,0.011183,-0.000371,0.131323
4.542040,-26.248224,200.376846,-0.002570,-0.003859,0.115675
4.542040,-26.248224,200.376846,0.004451,-0.008855,0.098541
2.835247,-19.666594,201.160797,0.019799,-0.014745,0.074227
2.835247,-19.666594,201.160797,0.025920,-0.018343,0.060704
1.332245,-10.519868,190.407135,0.030275,-0.015975,0.047996
1.332245,-10.519868,190.407135,0.030216,-0.020709,0.029730
0.994341,-6.035429,150.250580,0.026857,-0.022862,0.020821
0.994341,-6.035429,150.250580,0.043683,-0.031361,0.004691
0.994341,-6.035429,150.250580,0.047834,-0.033012,-0.003356
0.423860,-1.807429,111.470551,0.063896,-0.037079,-0.020623
0.423860,-1.807429,111.470551,0.072560,-0.040192,-0.043040
0.853063,-0.967465,75.978760,0.072703,-0.042952,-0.060278
0.853063,-0.967465,75.978760,0.079613,-0.046933,-0.085345
0.853063,-0.967465,75.978760,0.083697,-0.048185,-0.094329
0.850033,0.516288,59.745487,0.088666,-0.051780,-0.113403
0.850033,0.516288,59.745487,0.092095,-0.056931,-0.132439
0.850326,0.247490,48.615791,0.094416,-0.061284,-0.150221
0.850326,0.247490,48.615791,0.100753,-0.065509,-0.173354
0.850326,0.247490,48.615791,0.102874,-0.068265,-0.180776
0.850326,0.247490,48.615791,0.104796,-0.070831,-0.198418
0.850326,0.247490,48.615791,0.108165,-0.074388,-0.217735
0.850326,0.247490,48.615791,0.112311,-0.078115,-0.231839
0.850326,0.247490,48.615791,0.120411,-0.079472,-0.248961
0.850326,0.247490,48.615791,0.123077,-0.078733,-0.255602
0.850326,0.247490,48.615791,0.127997,-0.079941,-0.266780
0.850326,0.247490,48.615791,0.128111,-0.084502,-0.274816
0.850326,0.247490,48.615791,0.124461,-0.088435,-0.280739
-0.957159,0.299836,33.767365,0.128182,-0.086913,-0.288144
-0.957159,0.299836,33.767365,0.124181,-0.086515,-0.290995
-0.957159,0.299836,33.767365,0.119551,-0.085680,-0.301621
3.659309,-16.952757,-20.938841,0.118393,-0.082728,-0.313382
3.659309,-16.952757,-20.938841,0.117400,-0.080373,-0.323460
3.851026,-18.783775,-22.875458,0.111066,-0.083063,-0.334480
3.851026,-18.783775,-22.875458,0.110805,-0.084277,-0.338848
4.171593,-20.935448,-25.952251,0.114686,-0.079755,-0.347000
4.171593,-20.935448,-25.952251,0.112866,-0.081293,-0.349185
4.171593,-20.935448,-25.952251,0.117610,-0.078528,-0.349909
4.771157,-24.435884,-32.473915,0.112084,-0.078821,-0.342373
4.771157,-24.435884,-32.473915,0.111919,-0.078990,-0.337887
4.664078,-25.270790,-33.057926,0.116345,-0.073188,-0.328075
4.664078,-25.270790,-33.057926,0.119516,-0.068844,-0.312962
4.664078,-25.270790,-33.057926,0.126570,-0.069251,-0.301013
4.398064,-24.082233,-33.963539,0.140209,-0.061256,-0.289550
4.398064,-24.082233,-33.963539,0.143427,-0.059773,-0.281083
2.671808,-18.679707,-18.526293,0.139515,-0.057999,-0.267962
2.671808,-18.679707,-18.526293,0.140689,-0.058447,-0.244248
2.671808,-18.679707,-18.526293,0.148458,-0.054108,-0.226933
0.849113,-10.906242,2.917755,0.158327,-0.052162,-0.205849
0.849113,-10.906242,2.917755,0.163955,-0.049952,-0.198787
-0.477056,-5.640391,22.625648,0.164318,-0.050982,-0.181988
-0.477056,-5.640391,22.625648,0.170575,-0.048783,-0.160773
-0.477056,-5.640391,22.625648,0.168581,-0.047667,-0.142734
-0.477056,-5.640391,22.625648,0.166710,-0.045240,-0.118086
-0.477056,-5.640391,22.625648,0.168068,-0.046415,-0.109501
-0.477056,-5.640391,22.625648,0.170501,-0.046165,-0.089019
-0.477056,-5.640391,22.625648,0.170536,-0.041142,-0.072475
-0.477056,-5.640391,22.625648,0.175349,-0.037889,-0.056457
-0.477056,-5.640391,22.625648,0.178922,-0.035098,-0.036272
-0.477056,-5.640391,22.625648,0.179464,-0.034502,-0.027884
-0.477056,-5.640391,22.625648,0.180743,-0.037679,-0.004887
-3.589800,-5.181111,111.314537,0.174721,-0.039262,0.014591
-3.589800,-5.181111,111.314537,0.169514,-0.040721,0.032470
-3.589800,-5.181111,111.314537,0.165569,-0.037862,0.053745
-3.759455,-10.357640,123.370125,0.161107,-0.034208,0.061705
-3.759455,-10.357640,123.370125,0.146171,-0.026990,0.081796
-1.817487,-14.699846,130.097000,0.142928,-0.022304,0.096858
-1.817487,-14.699846,130.097000,0.130634,-0.018090,0.112661
-0.141101,-20.174423,139.450226,0.114123,-0.015658,0.133592
-0.141101,-20.174423,139.450226,0.105728,-0.015703,0.142943
-0.141101,-20.174423,139.450226,0.067094,-0.011975,0.169224
1.154262,-27.946148,148.981461,0.052264,-0.006141,0.188302
1.154262,-27.946148,148.981461,0.034195,0.002677,0.207986
4.756556,-36.183502,163.438980,0.030455,0.018174,0.222134
4.756556,-36.183502,163.438980,0.031880,0.021724,0.228386
4.756556,-36.183502,163.438980,0.048245,0.032307,0.239913
9.090668,-43.833862,180.114838,0.054131,0.037439,0.247264
9.090668,-43.833862,180.114838,0.042520,0.046819,0.260288
14.426298,-50.776985,204.764618,0.037092,0.053060,0.266158
14.426298,-50.776985,204.764618,0.029844,0.054140,0.274991
18.873329,-58.644215,213.772888,0.002868,0.072014,0.293409
18.873329,-58.644215,213.772888,-0.009614,0.085787,0.309648
18.873329,-58.644215,213.772888,-0.007678,0.090929,0.333651
22.836821,-68.047523,214.308411,-0.005863,0.099159,0.359285
22.836821,-68.047523,214.308411,-0.016290,0.103515,0.368748
22.836821,-68.047523,214.308411,-0.032879,0.107700,0.381092
22.836821,-68.047523,214.308411,-0.045984,0.107149,0.390447
22.836821,-68.047523,214.308411,-0.066802,0.114975,0.406371
22.836821,-68.047523,214.308411,-0.101469,0.128282,0.411244
22.836821,-68.047523,214.308411,-0.116503,0.132989,0.413864
22.836821,-68.047523,214.308411,-0.171229,0.146635,0.410784
22.836821,-68.047523,214.308411,-0.201910,0.156755,0.409703
22.836821,-68.047523,214.308411,-0.239871,0.161277,0.403637
22.836821,-68.047523,214.308411,-0.270612,0.170439,0.398953
37.571106,-75.994781,205.207245,-0.286608,0.172042,0.389141
37.571106,-75.994781,205.207245,-0.305185,0.177295,0.350350
30.480030,-47.251740,170.412476,-0.273811,0.167624,0.324995
30.480030,-47.251740,170.412476,-0.173855,0.120586,0.318592
30.480030,-47.251740,170.412476,-0.116501,0.095786,0.329493
13.460481,-33.453671,123.145477,-0.108873,0.092179,0.336364
13.460481,-33.453671,123.145477,-0.127250,0.094521,0.351745
5.968980,-16.847103,58.852283,-0.121352,0.085689,0.365413
5.968980,-16.847103,58.852283,-0.090017,0.073554,0.379723
0.441726,0.083497,3.476447,-0.048444,0.060268,0.383843
0.441726,0.083497,3.476447,-0.024666,0.053107,0.384837
0.441726,0.083497,3.476447,0.034410,0.032650,0.380231
0.050286,2.623628,-8.745794,0.087386,0.008459,0.372143
0.050286,2.623628,-8.745794,0.132622,-0.015746,0.362740
0.398980,2.425143,-8.792404,0.148438,-0.027163,0.353781
0.398980,2.425143,-8.792404,0.153629,-0.033846,0.351163
0.398980,2.425143,-8.792404,0.155531,-0.045603,0.349360
0.443997,2.209521,-7.121738,0.140141,-0.045840,0.350251
0.443997,2.209521,-7.121738,0.126955,-0.045639,0.347196
0.443997,2.209521,-7.121738,0.134396,-0.050514,0.342490
0.328618,2.157969,-7.142989,0.139047,-0.052892,0.339559
0.328618,2.157969,-7.142989,0.152278,-0.056532,0.330432
0.567143,2.910000,-10.596150,0.165420,-0.058486,0.326965
0.567143,2.910000,-10.596150,0.168913,-0.051888,0.326759
0.572594,2.885519,-10.602735,0.158540,-0.041334,0.329615
0.572594,2.885519,-10.602735,0.149982,-0.035187,0.330975
0.572594,2.885519,-10.602735,0.144946,-0.023544,0.332529
0.320120,2.907519,-10.595714,0.154516,-0.019656,0.337067
0.320120,2.907519,-10.595714,0.153186,-0.013395,0.339305
0.320120,2.907519,-10.595714,0.149787,-0.007734,0.338852
0.320120,2.907519,-10.595714,0.147203,-0.004835,0.338941
