FX,FY,FZ,Yaw,Pitch,Roll
0.049649,0.030046,1.530709,0.175235,0.041183,0.048404
0.049649,0.030046,1.530709,0.172928,0.055652,0.046086
0.131369,0.060102,1.425833,0.167093,0.074231,0.040892
0.131369,0.060102,1.425833,0.163848,0.085734,0.035966
0.170400,0.076464,1.421489,0.161854,0.089642,0.033498
0.170400,0.076464,1.421489,0.154995,0.092881,0.027778
0.170400,0.076464,1.421489,0.150807,0.087775,0.024597
0.187550,0.094619,1.373184,0.157669,0.066214,0.023776
0.187550,0.094619,1.373184,0.156196,0.044538,0.028498
0.124777,0.070873,1.461193,0.149180,0.027539,0.031087
0.124777,0.070873,1.461193,0.147196,0.005238,0.035151
0.124777,0.070873,1.461193,0.141680,-0.013880,0.042221
-0.003171,-0.008945,1.611554,0.121074,-0.031747,0.039807
-0.003171,-0.008945,1.611554,0.113954,-0.041109,0.032905
-0.037683,0.011093,1.611103,0.120811,-0.044861,0.028143
-0.037683,0.011093,1.611103,0.124332,-0.038521,0.027594
0.011507,0.015613,1.612972,0.128926,-0.040399,0.029105
0.011507,0.015613,1.612972,0.121896,-0.044051,0.028657
0.011507,0.015613,1.612972,0.125138,-0.051283,0.030108
-0.044038,0.018684,1.741391,0.110300,-0.069061,0.035668
-0.044038,0.018684,1.741391,0.105028,-0.089902,0.036546
-0.044038,0.018684,1.741391,0.110733,-0.113786,0.034968
-0.191016,0.001452,1.789665,0.114275,-0.138498,0.028688
-0.191016,0.001452,1.789665,0.123578,-0.150752,0.019432
-0.594394,0.017594,1.724830,0.140082,-0.169450,0.011128
-0.594394,0.017594,1.724830,0.163999,-0.179826,-0.001072
-0.594394,0.017594,1.724830,0.184497,-0.188106,-0.009180
-0.772330,0.002202,2.452361,0.191687,-0.198001,-0.011682
-0.772330,0.002202,2.452361,0.177479,-0.208818,-0.008572
-0.813487,0.134989,2.438740,0.161874,-0.220214,-0.006826
-0.813487,0.134989,2.438740,0.145520,-0.231419,-0.005680
-0.815895,0.144544,2.295254,0.142698,-0.241328,-0.002989
-0.815895,0.144544,2.295254,0.138058,-0.254902,0.007381
-0.815895,0.144544,2.295254,0.110796,-0.266456,0.020154
-0.677216,0.050784,1.450402,0.092807,-0.271331,0.026477
-0.677216,0.050784,1.450402,0.088457,-0.270940,0.031305
-0.690950,-0.008342,1.443988,0.070886,-0.265578,0.046955
-0.690950,-0.008342,1.443988,0.028389,-0.258761,0.052978
-0.690950,-0.008342,1.443988,0.003191,-0.242536,0.049025
-0.678520,0.024970,1.572272,0.002992,-0.231865,0.044105
-0.678520,0.024970,1.572272,0.010611,-0.219156,0.032428
-0.677801,0.085930,1.868598,0.032431,-0.223350,0.024203
-0.677801,0.085930,1.868598,0.042728,-0.233166,0.021907
-0.677801,0.085930,1.868598,0.044019,-0.245156,0.025009
-0.942559,0.147735,2.694818,0.035276,-0.251974,0.029841
